,Event ID,Description,Start Date,End Date,Status,Type,Booked Spaces,Firm (Booked Date),Forecast Attendance,Actual Attendance (Attendee + Exhibitor),In Date,Out Date,Booking Entered On (Client Contact Date),SQFT per Event,F&B Minimum Per Contract:,Total Room Nights,Ordered Rent Total,eventDuration,bookingTillStart,contactTillStart,totalEventDuration,startDoW,endDoW,isWeekend,isHoliday,isHolidayTotal,isStadium,Frequency,Recur (Y/N),O,U,P-A,P-B,P-C,M-A2,E-A3,E-A1,E-A2,E-B1,E-B2,E-B3,E-C1,M-A5,M-B2,M-C4,BA-C,M-A1,P,M-A4,M-A3,M-B3,M-B4,M-B1,M-B5,M-C1,M-C2,M-C3,BA-A,BA-B,Expense
273,11360,Culinary Meeting,42215,2015/7/30,Confirmed (56),MEET,['Meeting Room C208'],42186,30,40,42215,2015/7/30,42150,1430,,,430,1,29,65,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nomatch
274,8768,Praise in the Park,42217,2015/8/1,Confirmed (56),CON,['All North Park'],42040,10000,0,42216,2015/8/2,41771,0,0,1,15000,1,177,446,3,5,5,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
275,11023,Dancers Day Out,42217,2015/8/1,Confirmed (56),CON,['Southern Company Amphitheater'],42106,400,0,42217,2015/8/1,42106,0,0,1,0,1,111,111,1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
276,11151,Miss Plus America Pageant,42217,2015/8/1,Confirmed (56),COMP,"['Meeting Room A401', ' Meeting Room A402-A403', ' Meeting Room A412', ' Sidney Marcus Auditorium']",42130,1000,266,42217,2015/8/1,42121,26176,,,10738,1,87,96,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,nomatch
277,11350,Sleepless Nights Film Shoot,42219,2015/8/7,Confirmed (56),FILM,['Gold Deck'],42187,100,100,42219,2015/8/7,42145,0,,,25000,5,32,74,5,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
278,11569,Sleepless Nights Basecamp,42219,2015/8/8,Confirmed (56),FILM,"['Exhibit Hall C1', ' Meeting Room C110']",42213,100,120,42216,2015/8/8,42185,929328,,,11000,6,6,34,9,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nomatch
279,11004,Music @ Noon,42220,2015/8/4,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42220,2015/8/4,42104,0,0,1,0,1,116,116,1,1,1,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
280,10273,Wednesday WindDown,42221,2015/8/5,Confirmed (56),CON,['Southern Company Amphitheater'],41995,1500,0,42221,2015/8/5,41995,0,0,1,200,1,226,226,1,2,2,0,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
281,11826,Honest Tea Promo,42221,2015/8/5,Confirmed (56),PROMO,['Reflection Pool Plaza'],42215,500,0,42221,2015/8/5,42215,0,0,1,2500,1,6,6,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
282,11005,Music @ Noon,42222,2015/8/6,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42222,2015/8/6,42104,0,0,1,0,1,118,118,1,3,3,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
283,6938,Neighborhood Awards Expo,42223,2015/8/9,Confirmed (56),PUB,"['Building A-B Registration Hall', ' Executive Boardroom', ' Exhibit Hall A1', ' Exhibit Hall A2', ' Exhibit Hall A3', ' Hall A3 Marshaling Yard', ' International Blvd - GWCC', ' International Plaza', ' Marshalling Yard 2', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Dressing Room 5', ' Thomas Murphy Ballroom Dressing Room 6', ' Thomas Murphy Ballroom Dressing Room 7', ' Thomas Murphy Ballroom Dressing Room 8', ' Thomas Murphy Ballroom Galleria', ' Yellow Lot North']",41624,50000,40580,42219,2015/8/10,41512,4707717,0,12479,212420,3,599,711,8,4,6,1,0,0,0,1,0,4,0,2,0,0,8,1,1,1,0,0,0,0,2,0,0,0,16,2,2,1,0,0,0,0,0,0,0,1,10,nomatch
284,11382,Atlanta Open 2015,42224,2015/8/8,Confirmed (56),COMP,['Meeting Room B401'],42194,200,250,42224,2015/8/8,42153,3111,,,1000,1,30,71,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nomatch
285,11006,Music @ Noon,42227,2015/8/11,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42227,2015/8/11,42104,0,0,1,0,1,123,123,1,1,1,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
286,11767,Vision and Values Tour (JA),42227,2015/8/11,Confirmed (56),INT,['JA BizTown Pre-Function Area'],42209,52,0,42227,2015/8/11,42209,0,,,0,1,18,18,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
287,10274,Wednesday WindDown,42228,2015/8/12,Confirmed (56),CON,['Southern Company Amphitheater'],41995,1500,0,42228,2015/8/12,41995,0,0,1,0,1,233,233,1,2,2,0,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
288,11007,Music @ Noon,42229,2015/8/13,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42229,2015/8/13,42104,0,0,1,0,1,125,125,1,3,3,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
289,11797,"Compass Group USA, Inc.",42229,2015/8/13,Confirmed (56),OTH,"['Meeting Room C301', ' Meeting Room C302']",42227,100,100,42229,2015/8/13,42213,5563,,,1670,1,2,16,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,nomatch
290,5559,Atlanta Falcons vs. Tennessee Titans,42230,2015/8/14,Confirmed (56),GAM,"['Blue Lot', ' Gold Deck', ' Gold Deck Turnaround', ' Orange Lot', ' Purple Lot', ' Silver Lot', ' Stadium']",42116,50000,48604,42229,2015/8/14,41408,0,0,1,0,1,114,822,2,4,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
291,11033,FIT Fridays,42230,2015/8/14,Confirmed (56),INT,['Southern Company Amphitheater'],42118,75,0,42230,2015/8/14,42107,0,,1,0,1,112,123,1,4,4,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
292,11143,Salesforce Atlanta Field Day,42230,2015/8/14,Confirmed (56),CON,['Great Lawn North'],42152,400,0,42230,2015/8/14,42118,0,0,1,3500,1,78,112,1,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
293,11802,Falcons Landing- Atlanta Falcons v Tennessee Titans,42230,2015/8/14,Confirmed (56),PRTY,['International Plaza'],42228,2000,0,42230,2015/8/14,42213,94390,,,2500,1,2,17,1,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
294,5265,Bronner Bros. International Beauty Show,42231,2015/8/17,Confirmed (56),CONV,"['Building B-C Connector', ' Building C Level 1 Coat Check', ' Building C Lobby - North', ' Building C Lobby - South', ' Building C Registration Storage', ' Exhibit Hall C4', ' Exhibit Halls C1-C3 Combined', ' Gold Deck', ' Hall C1 Show Office', ' Hall C2 Show Office', ' Hall C3a Show Office', ' Hall C3b Show Office', ' Hall C4 Show Office', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C201', ' Meeting Room C202', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213', ' Meeting Room C301', ' Meeting Room C302', ' Room C101 Auditorium', ' Room C102 Auditorium']",42123,27000,18000,42227,2015/8/19,41362,5476579,0,3200,187500,3,108,869,9,5,0,1,0,0,0,8,1,1,1,0,0,4,0,0,0,0,0,0,0,7,0,0,0,2,0,4,0,0,0,0,0,0,15,7,1,0,0,nomatch
295,11092,Price-Wright-Green Family Reunion,42231,2015/8/15,Confirmed (56),FAM,['Meeting Room A402-A403'],42129,225,200,42231,2015/8/15,42114,3779,4000,,0,1,102,117,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
296,11370,Rajmaai Picnic (Indian Independence Day),42231,2015/8/15,Confirmed (56),FEST,['Southern Company Amphitheater'],42208,250,0,42231,2015/8/15,42151,0,,,3500,1,23,80,1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
297,11878,Brawny TV Commercial Shoot,42231,2015/8/15,Confirmed (56),FILM,['Belvedere'],42226,8,0,42231,2015/8/15,42226,0,,,1500,1,5,5,1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
298,11653,Children's Museum of Atlanta Series,42233,2015/8/17,Confirmed (56),EXH,"['Garden Pavilion North', ' Ring Fountain Plaza']",42194,50,0,42233,2015/10/26,42194,0,,,1500,1,39,39,71,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
299,11008,Music @ Noon,42234,2015/8/18,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42234,2015/8/18,42104,0,0,1,0,1,130,130,1,1,1,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
300,11524,Marriott Meeting,42234,2015/8/18,Confirmed (56),MEET,"['Dome Field', ' Media Center 1-2', ' Meeting Rooms 1-2 Combined']",42222,70,58,42234,2015/8/18,42178,0,,,0,1,12,56,1,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
301,11921,"""Hunger Games"" / ""Jet to the Set""",42234,2015/8/18,Confirmed (56),FILM,"[""A-B Entrance Int'l Blvd"", ' Exhibit Hall A3', ' Hall A3 Marshaling Yard', ' International Blvd - GWCC', ' Lower International Blvd', ' Meeting Room A309', ' Red Deck']",42233,15,5,42234,2015/8/18,42229,106897,,,0,1,1,5,1,1,1,0,0,0,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,nomatch
302,10275,Wednesday WindDown,42235,2015/8/19,Confirmed (56),CON,['Southern Company Amphitheater'],41995,1500,0,42235,2015/8/19,41995,0,0,1,0,1,240,240,1,2,2,0,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
303,11009,Music @ Noon,42236,2015/8/20,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42236,2015/8/20,42104,0,0,1,0,1,132,132,1,3,3,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
304,8585,Corky Kell Classic,42238,2015/8/22,Confirmed (56),GAM,['Stadium'],42180,20000,18056,42237,2015/8/23,41745,0,0,1,31000,1,58,493,3,5,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
305,11010,Music @ Noon,42241,2015/8/25,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42241,2015/8/25,42104,0,0,1,0,1,137,137,1,1,1,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
306,10276,Wednesday WindDown,42242,2015/8/26,Confirmed (56),CON,['Southern Company Amphitheater'],41995,1500,0,42242,2015/8/27,41995,0,0,1,0,1,247,247,2,2,2,0,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
307,11599,FOX's Empire TV Show Promo,42242,2015/8/27,Confirmed (56),PROMO,['International Blvd - Park'],42194,150,0,42242,2015/8/27,42187,0,,,10000,2,48,55,2,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
308,11011,Music @ Noon,42243,2015/8/27,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42243,2015/8/27,42104,0,0,1,0,1,139,139,1,3,3,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
309,11132,Brew on the Bricks,42243,2015/8/27,Confirmed (56),CON,['All South Park'],42191,1500,0,42243,2015/8/27,42117,0,,1,0,1,52,126,1,3,3,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
310,5134,International Association of Fire Chiefs,42244,2015/8/29,Confirmed (56),CONV,"['Building A Registration Hall', ' Building B Registration Hall', ' Exhibit Halls B1-B4 Combined', ' Exhibit Halls B1-B5 Combined', ' Marshalling Yard 1', ' Marshalling Yard 2', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Meeting Room B201', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B206', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212', ' Meeting Room B213', ' Meeting Room B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218', ' Meeting Room B301', ' Meeting Room B302', ' Meeting Room B303', ' Meeting Room B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B308', ' Meeting Room B309', ' Meeting Room B310', ' Meeting Room B311', ' Meeting Room B312', ' Meeting Room B313', ' Meeting Room B314', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B319', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405', ' Meeting Room B406', ' Meeting Room B407', ' Meeting Room B408', ' Meeting Room B409', ' Meeting Room B411', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Dressing Room 5', ' Thomas Murphy Ballroom Dressing Room 6', ' Thomas Murphy Ballroom Dressing Room 7', ' Thomas Murphy Ballroom Dressing Room 8', ' Thomas Murphy Ballroom Galleria']",39041,8000,9500,42236,2015/8/30,41346,9548221,0,23600,185000,2,3203,898,11,4,5,1,0,0,0,1,0,2,0,1,1,0,7,0,0,0,15,24,56,0,2,3,0,0,16,2,2,1,24,11,6,3,0,0,0,0,10,nomatch
311,11104,An Evening with Mr. Dick Gregory,42245,2015/8/29,Confirmed (56),CON,"['Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",42171,1000,900,42245,2015/8/29,42115,16435,,,4290,1,74,130,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,nomatch
312,11434,Set Free TV Network,42245,2015/8/29,Confirmed (56),MEET,"['Meeting Room C202', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205']",42174,150,20,42245,2015/8/29,42166,7669,,,2305,1,71,79,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,nomatch
313,12020,College Football Hall of Fame - FOX Sports Bus,42245,2015/8/29,Confirmed (56),PROMO,['International Blvd - Park'],42248,0,0,42245,2015/8/29,42243,0,,,0,1,-3,2,1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
314,11824,Toyota Listening Tour,42247,2015/8/31,Confirmed (56),PROMO,['International Blvd - Park'],42215,500,0,42247,2015/8/31,42215,0,,,7500,1,32,32,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
315,11012,Music @ Noon,42248,2015/9/1,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42248,2015/9/1,42104,0,0,1,0,1,144,144,1,1,1,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
316,11196,Falcons Landing- Atlanta Falcons vs Baltimore Ravens,42248,2015/9/3,Confirmed (56),PRTY,['International Plaza'],42174,2000,0,42248,2015/9/3,42129,283170,,,0,3,74,119,3,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
317,10277,Wednesday WindDown,42249,2015/9/2,Confirmed (56),CON,['Southern Company Amphitheater'],41995,1500,0,42249,2015/9/2,41995,0,0,1,200,1,254,254,1,2,2,0,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
318,12016,Newell Rubbermaid,42249,2015/9/2,Confirmed (56),INT,['JA Finance Park Cafe'],42243,25,25,42249,2015/9/2,42243,0,,,0,1,6,6,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
319,5560,Atlanta Falcons vs. Baltimore Ravens,42250,2015/9/3,Confirmed (56),GAM,"['Blue Lot', ' Gold Deck', ' Gold Deck Turnaround', ' Orange Lot', ' Purple Lot', ' Silver Lot', ' Stadium']",42116,65000,40611,42248,2015/9/3,41408,0,0,1,0,1,134,842,3,3,3,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
320,11013,Music @ Noon,42250,2015/9/3,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42250,2015/9/3,42104,0,0,1,0,1,146,146,1,3,3,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
321,5696,Georgia State University vs. Charlotte,42251,2015/9/4,Confirmed (56),GAM,"[""Owner's Club"", ' Stadium', ' West Plaza']",42116,5000,5798,42249,2015/9/5,41411,48000,0,1,0,1,135,840,4,4,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
322,10513,MJC Entertainment Presents...The We Know Comedy Series,42251,2015/9/4,Confirmed (56),CON,"['Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",42054,300,100,42251,2015/9/4,42037,16435,,1,1000,1,197,214,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,nomatch
323,5532,Chick-fil-A Kickoff - Louisville vs. Auburn,42252,2015/9/5,Confirmed (56),GAM,"['Building B-C Connector', ' Building C Registration Storage', ' Exhibit Halls C1-C2 Combined', ' Georgia Ballroom 1-3', ' Hall C1 Show Office', ' International Plaza', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C105-C106', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C108-C109', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C201', ' Meeting Room C202-C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C208-C209', ' Meeting Room C208-C210', ' Meeting Room C209', ' Meeting Room C209-C210', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C211-C212', ' Meeting Room C211-C213', ' Meeting Room C212', ' Meeting Room C212-C213', ' Meeting Room C213', ' Meeting Room C301', ' Meeting Room C302', ' Stadium', ' West Plaza']",42152,71250,63407,42250,2015/9/7,41407,1728074,0,1,133000,1,100,845,5,5,5,1,0,1,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,22,13,1,0,0,3567.54
324,11841,Pre-Game Concert,42252,2015/9/5,Confirmed (56),CON,"['International Blvd - Park', ' Reflection Pool Plaza']",42236,1200,0,42252,2015/9/5,42220,0,,,0,1,16,32,1,5,5,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
325,11014,Music @ Noon,42255,2015/9/8,Confirmed (56),CON,['Southern Company Amphitheater'],42104,200,0,42255,2015/9/8,42104,0,0,1,0,1,151,151,1,1,1,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
326,12044,Baxalta Food Truck Reception,42255,2015/9/8,Confirmed (56),ME,['Garden Pavilion North'],42247,25,0,42255,2015/9/8,42247,0,,,500,1,8,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
327,9869,Mary Kay Inc. 2015 New Director Education,42256,2015/9/12,Confirmed (56),MEET,"['Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405-B406A', ' Meeting Room B406B-B407', ' Meeting Room B408', ' Meeting Room B409']",42109,450,367,42256,2015/9/12,41933,66512,12540,190,8113.75,4,147,323,4,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,nomatch
328,10278,Wednesday WindDown,42256,2015/9/9,Confirmed (56),CON,['Southern Company Amphitheater'],41995,1500,0,42256,2015/9/9,41995,0,0,1,0,1,261,261,1,2,2,0,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
329,12101,#NativeArt4Health Atlanta,42256,2015/9/12,Confirmed (56),OTH,"['International Blvd - GWCC', ' Southern Roots']",42256,50,25,42256,2015/9/12,42251,16336,,,6000,4,0,5,4,2,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nomatch
330,9886,Crime is Toast Breakfast,42257,2015/9/10,Confirmed (56),ME,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Georgia Ballroom Patio', ' Meeting Room C302']",42089,800,820,42256,2015/9/10,41935,78937,,1,0,1,168,322,2,3,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,nomatch
331,10340,General Motors Southeast Region Commercial Conference,42257,2015/9/11,Confirmed (56),CONF,"['Exhibit Hall A2', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A411-A412']",42065,450,450,42254,2015/9/11,42011,355585,55000,873,20000,2,192,246,5,3,4,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
